feature,label,true_x,true_y
[-0.5841156  -0.59653884 -0.5809855   0.9153313   0.9166667   0.16666667],7,73.554,23.37
[-0.629339   -0.6067813  -0.6086694   0.9058244   0.9166667   0.16666667],7,73.554,23.37
[-0.62660325 -0.6587868  -0.620583    0.8705971   0.9166667   0.16666667],7,73.554,23.37
[-0.59916    -0.59759253 -0.6082574   0.9344829   0.9166667   0.16666667],7,73.554,23.37
[-0.6323258  -0.63398653 -0.6205057   0.9070927   0.9166667   0.16666667],7,73.554,23.37
[-0.6035786  -0.58050966 -0.57124776  0.90479463  0.9166667   0.16666667],7,73.554,23.37
[-0.62785137 -0.55966264 -0.55753666  0.8731332   0.9166667   0.16666667],7,73.554,23.37
[-0.63314456 -0.6160088  -0.59584713  0.89649385  0.9166667   0.16666667],7,73.554,23.37
[-0.60016435 -0.595389   -0.58112293  0.93137175  0.9166667   0.16666667],7,73.554,23.37
[-0.56876904 -0.5970139  -0.60187757  0.9291413   0.9166667   0.16666667],7,73.554,23.37
[-0.59786266 -0.58370394 -0.58790845  0.9405325   0.9166667   0.16666667],7,73.554,23.37
[-0.62588775 -0.6159421  -0.6176711   0.9459284   0.9166667   0.16666667],7,73.554,23.37
[-0.56985646 -0.57736313 -0.57006454  0.89630586  0.9166667   0.16666667],7,73.554,23.37
[-0.57437605 -0.56290436 -0.56826806  0.9267859   0.9166667   0.16666667],7,73.554,23.37
[-0.6091923  -0.61225337 -0.61192226  0.87571704  0.9166667   0.16666667],7,73.554,23.37
[-0.59013426 -0.60710084 -0.5977779   0.88007027  0.9166667   0.16666667],7,73.554,23.37
[-0.5959841  -0.5881099  -0.5737546   0.8689946   0.9166667   0.16666667],7,73.554,23.37
[-0.5973196  -0.5908608  -0.58595276  0.90737367  0.9166667   0.16666667],7,73.554,23.37
[-0.6110305  -0.58012    -0.5835746   0.88073385  0.9166667   0.16666667],7,73.554,23.37
[-0.61325496 -0.6233041  -0.6043707   0.9495836   0.9166667   0.16666667],7,73.554,23.37
[ 1.         -1.          1.          1.          0.9166667   0.16666667],7,73.554,23.37
[-0.65946436 -0.6407074  -0.62479025  0.8902152   0.9166667   0.16666667],7,73.554,23.37
[-0.6388535  -0.6330601  -0.6235065   0.9084437   0.9166667   0.16666667],7,73.554,23.37
[-0.6294308  -0.6384019  -0.56751096  0.9195841   0.9166667   0.16666667],7,73.554,23.37
[-0.5323152  -0.57941943 -0.5540907   0.8994202   0.9166667   0.16666667],7,73.554,23.37
[-0.47128993 -0.55021036 -0.49902144  0.85625845  0.9166667   0.16666667],7,73.554,23.37
[-0.6091981  -0.60618746 -0.60678506  0.94574475  0.9166667   0.16666667],7,73.554,23.37
[-0.593685   -0.57599604 -0.5866364   0.95780164  0.9166667   0.16666667],7,73.554,23.37
[-0.6002846  -0.6180072  -0.6163895   0.926641    0.9166667   0.16666667],7,73.554,23.37
[-0.56864536 -0.57431954 -0.55668277  0.9309373   0.9166667   0.16666667],7,73.554,23.37
[-0.56850463 -0.5604535  -0.55774313  0.9240208   0.9166667   0.16666667],7,73.554,23.37
[-0.6085881  -0.6056524  -0.5943583   0.91738164  0.9166667   0.16666667],7,73.554,23.37
[-0.5912504  -0.60583436 -0.5903008   0.93172896  0.9166667   0.16666667],7,73.554,23.37
[-0.61939204 -0.58743244 -0.59575784  0.92872345  0.9166667   0.16666667],7,73.554,23.37
[-0.5932094  -0.6061762  -0.57784986  0.8894183   0.9166667   0.16666667],7,73.554,23.37
[-0.61618763 -0.6017156  -0.60971266  0.90922076  0.9166667   0.16666667],7,73.554,23.37
[-0.6410516  -0.59330016 -0.5986733   0.93973607  0.9166667   0.16666667],7,73.554,23.37
[-0.6292641  -0.62344414 -0.60309416  0.95607316  0.9166667   0.16666667],7,73.554,23.37
[-0.6303883  -0.6289277  -0.6184498   0.899138    0.9166667   0.16666667],7,73.554,23.37
[-0.59027964 -0.59560645 -0.5869049   0.9202005   0.9166667   0.16666667],7,73.554,23.37
[-0.58265877 -0.616933   -0.59879404  0.86109465  0.9166667   0.16666667],7,73.554,23.37
[-0.66598105 -0.5960349  -0.63523066  0.9562544   0.9166667   0.16666667],7,73.554,23.37
[-0.6513126  -0.6029758  -0.59892654  0.9163884   0.9166667   0.16666667],7,73.554,23.37
[-0.61465997 -0.60504985 -0.5875699   0.887479    0.9166667   0.16666667],7,73.554,23.37
[-0.40566766 -0.56449795 -0.47303525  0.7469527   0.9166667   0.16666667],7,73.554,23.37
[-0.5859835  -0.5903653  -0.5806365   0.9497853   0.9166667   0.16666667],7,73.554,23.37
[-0.6328149  -0.6045965  -0.58131856  0.8805789   0.9166667   0.16666667],7,73.554,23.37
[-0.61813927 -0.610809   -0.6061143   0.8871889   0.9166667   0.16666667],7,73.554,23.37
[-0.58377546 -0.61181515 -0.58235437  0.94643265  0.9166667   0.16666667],7,73.554,23.37
[-0.58998483 -0.5904058  -0.5863296   0.9269404   0.9166667   0.16666667],7,73.554,23.37
[-0.5955823  -0.610083   -0.573314    0.89617795  0.9166667   0.16666667],7,73.554,23.37
[-0.60132843 -0.58516973 -0.57736945  0.9204607   0.9166667   0.16666667],7,73.554,23.37
[-0.58466846 -0.60150295 -0.58375645  0.9006927   0.9166667   0.16666667],7,73.554,23.37
[-0.5933068  -0.6350947  -0.60125667  0.902979    0.9166667   0.16666667],7,73.554,23.37
[ 1.         -1.          0.16348618 -1.          0.9166667   0.16666667],7,73.554,23.37
[-0.6293435  -0.64441913 -0.62955785  0.9034696   0.9166667   0.16666667],7,73.554,23.37
[-0.59148973 -0.5833855  -0.57867664  0.92809784  0.9166667   0.16666667],7,73.554,23.37
[-0.5995657  -0.5989043  -0.59980655  0.9501277   0.9166667   0.16666667],7,73.554,23.37
[-0.59095776 -0.58189934 -0.617741    0.9374819   0.9166667   0.16666667],7,73.554,23.37
[-0.58857214 -0.5921165  -0.5801445   0.91781235  0.9166667   0.16666667],7,73.554,23.37
[ 1.         -1.          1.         -1.          0.9166667   0.16666667],7,73.554,23.37
[-0.6264078  -0.58855605 -0.61975104  0.907393    0.9166667   0.16666667],7,73.554,23.37
[-0.6442037  -0.6068067  -0.61117876  0.8888475   0.9166667   0.16666667],7,73.554,23.37
[-0.64587134 -0.62765855 -0.5989981   0.8663849   0.9166667   0.16666667],7,73.554,23.37
[ 1.         -1.          1.         -1.          0.9166667   0.16666667],7,73.554,23.37
[ 1.         -1.          1.          1.          0.9166667   0.16666667],7,73.554,23.37
[-0.57308346 -0.57698077 -0.55802625  0.9223117   0.9166667   0.16666667],7,73.554,23.37
[-0.5300534  -0.5341861  -0.5667449   0.8993246   0.9166667   0.16666667],8,73.554,30.996
[-0.58334005 -0.57425886 -0.5741858   0.904218    0.9166667   0.16666667],8,73.554,30.996
[-0.5993603  -0.57232785 -0.5626346   0.90635055  0.9166667   0.16666667],8,73.554,30.996
[ 1.         -1.          1.         -1.          0.9166667   0.16666667],8,73.554,30.996
[-0.6286456  -0.59382457 -0.5906514   0.8969074   0.9166667   0.16666667],8,73.554,30.996
[-0.6345102  -0.6097246  -0.5927524   0.92879814  0.9166667   0.16666667],8,73.554,30.996
[-0.5943598  -0.58963543 -0.5739296   0.914461    0.9166667   0.16666667],8,73.554,30.996
[-0.5724159  -0.5792666  -0.5733026   0.9153442   0.9166667   0.16666667],8,73.554,30.996
[-0.5744076  -0.5856209  -0.5953318   0.8975396   0.9166667   0.16666667],8,73.554,30.996
[-0.59832484 -0.570003   -0.57428485  0.87950647  0.9166667   0.16666667],8,73.554,30.996
[-0.56810987 -0.5483495  -0.5194188   0.9474295   0.9166667   0.16666667],8,73.554,30.996
[-0.6079843  -0.5695438  -0.59460026  0.93730104  0.9166667   0.16666667],8,73.554,30.996
[-0.5974791  -0.5893319  -0.584923    0.9083909   0.9166667   0.16666667],8,73.554,30.996
[-0.58146524 -0.57548463 -0.53930056  0.9694823   0.9166667   0.16666667],8,73.554,30.996
[-0.585136   -0.5825505  -0.5813147   0.9097909   0.9166667   0.16666667],8,73.554,30.996
[ 1.         -1.          1.          1.          0.9166667   0.16666667],8,73.554,30.996
[-0.561283   -0.5700618  -0.5434296   0.9343053   0.9166667   0.16666667],8,73.554,30.996
[-0.5655607  -0.5822103  -0.5491448   0.93322766  0.9166667   0.16666667],8,73.554,30.996
[-0.6179067  -0.6008531  -0.6154655   0.8826117   0.9166667   0.16666667],8,73.554,30.996
[-0.5760779  -0.56473416 -0.5626091   0.9139493   0.9166667   0.16666667],8,73.554,30.996
[-0.53960836 -0.55593264 -0.5475432   0.9456275   0.9166667   0.16666667],8,73.554,30.996
[-0.55794805 -0.5543581  -0.5420339   0.93933505  0.9166667   0.16666667],8,73.554,30.996
[-0.5871849  -0.61216    -0.55212003  0.9353464   0.9166667   0.16666667],8,73.554,30.996
[-0.55461353 -0.55704767 -0.5468053   0.9537656   0.9166667   0.16666667],8,73.554,30.996
[-0.5974325  -0.5580768  -0.5977423   0.9462368   0.9166667   0.16666667],8,73.554,30.996
[-0.5972912  -0.6029305  -0.5913553   0.90178394  0.9166667   0.16666667],8,73.554,30.996
[-0.5800229  -0.578526   -0.5669896   0.91063493  0.9166667   0.16666667],8,73.554,30.996
[-0.58616465 -0.58928025 -0.5888126   0.89822954  0.9166667   0.16666667],8,73.554,30.996
[-0.5783436  -0.61246204 -0.557169    0.8869466   0.9166667   0.16666667],8,73.554,30.996
[-0.5710925  -0.553344   -0.5644838   0.90270776  0.9166667   0.16666667],8,73.554,30.996
[-0.5795288  -0.5730341  -0.5851185   0.9052836   0.9166667   0.16666667],8,73.554,30.996
[-0.5957742  -0.57781476 -0.58209383  0.9056723   0.9166667   0.16666667],8,73.554,30.996
[-0.5868392  -0.57936007 -0.57622623  0.8805049   0.9166667   0.16666667],8,73.554,30.996
[-0.5521536  -0.5543917  -0.5511986   0.9114392   0.9166667   0.16666667],8,73.554,30.996
[-0.3960027  -0.69758224 -0.47404367  0.8734697   0.9166667   0.16666667],8,73.554,30.996
[-0.57572895 -0.6685065  -0.618115    0.8649811   0.9166667   0.16666667],8,73.554,30.996
[-0.57482946 -0.5736849  -0.57886654  0.9140741   0.9166667   0.16666667],8,73.554,30.996
[-0.54166424 -0.56260216 -0.53993815  0.91327775  0.9166667   0.16666667],8,73.554,30.996
[-0.55693793 -0.55757457 -0.55448484  0.8760542   0.9166667   0.16666667],8,73.554,30.996
[-0.5746759  -0.57487917 -0.57399994  0.9463302   0.9166667   0.16666667],8,73.554,30.996
[-0.6028184  -0.58013386 -0.56902623  0.8813942   0.9166667   0.16666667],8,73.554,30.996
[1.         1.         1.         0.30139893 0.9166667  0.16666667],8,73.554,30.996
[-0.56888807 -0.59857094 -0.5663864   0.9361039   0.9166667   0.16666667],8,73.554,30.996
[-0.5550107  -0.5573546  -0.5576574   0.93492085  0.9166667   0.16666667],8,73.554,30.996
[-0.5889377  -0.5864689  -0.5690925   0.8847403   0.9166667   0.16666667],8,73.554,30.996
[-0.5680693  -0.5641542  -0.5497592   0.9190957   0.9166667   0.16666667],8,73.554,30.996
[-0.59258467 -0.5742387  -0.57925296  0.8920927   0.9166667   0.16666667],8,73.554,30.996
[-0.56707746 -0.55958533 -0.5625963   0.9164556   0.9166667   0.16666667],8,73.554,30.996
[-0.56301725 -0.58795416 -0.55998033  0.90815496  0.9166667   0.16666667],8,73.554,30.996
[-0.59323573 -0.5823783  -0.5866359   0.9315834   0.9166667   0.16666667],8,73.554,30.996
[-0.5633208  -0.5800281  -0.5666633   0.8911962   0.9166667   0.16666667],8,73.554,30.996
[-0.5610005  -0.573484   -0.553425    0.9182585   0.9166667   0.16666667],8,73.554,30.996
[-0.56899434 -0.5550236  -0.5509517   0.9224857   0.9166667   0.16666667],8,73.554,30.996
[-0.5748744  -0.5766292  -0.56486875  0.9226596   0.9166667   0.16666667],8,73.554,30.996
[-0.6079868  -0.5866258  -0.58997434  0.88437986  0.9166667   0.16666667],8,73.554,30.996
[-0.5411467  -0.54259276 -0.55201215  0.9171074   0.9166667   0.16666667],8,73.554,30.996
[-0.57305473 -0.5668091  -0.5635508   0.9292713   0.9166667   0.16666667],8,73.554,30.996
[-0.5951742  -0.57771325 -0.6043774   0.9642672   0.9166667   0.16666667],8,73.554,30.996
[-0.6174827  -0.5979493  -0.60817623  0.92045593  0.9166667   0.16666667],8,73.554,30.996
[-0.57648814 -0.56375164 -0.5383192   0.9036747   0.9166667   0.16666667],8,73.554,30.996
[-0.524655   -0.5372693  -0.5383131   0.9302627   0.9166667   0.16666667],8,73.554,30.996
[-0.5485084  -0.5598552  -0.5755257   0.9074093   0.9166667   0.16666667],8,73.554,30.996
[-0.59200656 -0.58405507 -0.57731605  0.9047889   0.9166667   0.16666667],8,73.554,30.996
[-0.5700261  -0.5488183  -0.6230067   0.9022954   0.9166667   0.16666667],8,73.554,30.996
[-0.5700801  -0.55492765 -0.5598518   0.9071684   0.9166667   0.16666667],8,73.554,30.996
[-0.5672537  -0.5860868  -0.5725005   0.9151608   0.9166667   0.16666667],8,73.554,30.996
[-0.5722071  -0.572295   -0.57742864  0.9188386   0.9166667   0.16666667],8,73.554,30.996
[-0.5515415  -0.5751711  -0.52456886  0.90398586  0.9166667   0.16666667],8,73.554,30.996
[-0.4660654  -0.5243394  -0.48663655  0.905886    0.9166667   0.16666667],8,73.554,30.996
[-0.56180465 -0.56628275 -0.5369958   0.89709306  0.9166667   0.16666667],8,73.554,30.996
[-0.5731578  -0.57047087 -0.5766938   0.9208964   0.9166667   0.16666667],8,73.554,30.996
[-0.5765216  -0.5719095  -0.58225375  0.9040044   0.9166667   0.16666667],8,73.554,30.996
[-0.5655404  -0.5716348  -0.56795925  0.9234528   0.9166667   0.16666667],8,73.554,30.996
[-0.5974824  -0.58498895 -0.5842458   0.90095204  0.9166667   0.16666667],8,73.554,30.996
[-0.5611637  -0.54644644 -0.5452153   0.88955826  0.9166667   0.16666667],8,73.554,30.996
[-0.5958288  -0.59894764 -0.59555537  0.88923514  0.9166667   0.16666667],8,73.554,30.996
[-0.44271708 -0.5155224  -0.50851905  0.8957237   0.9166667   0.16666667],8,73.554,30.996
[-0.6068814  -0.58637303 -0.59932643  0.8843629   0.9166667   0.16666667],8,73.554,30.996
[-0.5577862  -0.56138194 -0.56755435  0.93368846  0.9166667   0.16666667],8,73.554,30.996
[-0.5568515  -0.54101986 -0.52362615  0.92137635  0.9166667   0.16666667],8,73.554,30.996
[-0.5985556  -0.5793181  -0.5935588   0.8743917   0.9166667   0.16666667],8,73.554,30.996
[-0.4707172  -0.51590997 -0.4973409   0.861252    0.9166667   0.16666667],8,73.554,30.996
[-0.62401456 -0.60443527 -0.61812425  0.87510777  0.9166667   0.16666667],8,73.554,30.996
[-0.57669777 -0.56726813 -0.5857122   0.8555836   0.9166667   0.16666667],8,73.554,30.996
[-0.5936323  -0.5917789  -0.5920257   0.8901135   0.9166667   0.16666667],8,73.554,30.996
[ 1.         -1.          1.         -1.          0.9166667   0.16666667],8,73.554,30.996
[-0.5585278  -0.54024094 -0.559434    0.90156686  0.9166667   0.16666667],8,73.554,30.996
[-0.3855639  -0.4740501  -0.39784878  0.8709935   0.9166667   0.16666667],8,73.554,30.996
[-0.58909947 -0.5562565  -0.5529783   0.9108071   0.9166667   0.16666667],8,73.554,30.996
[-0.59321564 -0.5813199  -0.593767    0.8930587   0.9166667   0.16666667],8,73.554,30.996
[ 1.         -1.          1.         -0.6005056   0.9166667   0.16666667],8,73.554,30.996
[-0.5675729  -0.5430126  -0.5818888   0.9041964   0.9166667   0.16666667],8,73.554,30.996
[-0.5936467  -0.53729683 -0.60605675  0.91110736  0.9166667   0.16666667],8,73.554,30.996
[-0.5504158  -0.5738221  -0.5485486   0.9069167   0.9166667   0.16666667],8,73.554,30.996
[-0.56106997 -0.5628474  -0.5569036   0.9366125   0.9166667   0.16666667],8,73.554,30.996
[-0.577108   -0.5718551  -0.5795676   0.90385264  0.9166667   0.16666667],8,73.554,30.996
[-0.6020156  -0.59879255 -0.59007084  0.8995362   0.9166667   0.16666667],8,73.554,30.996
[-0.58301115 -0.58356196 -0.58142763  0.89352846  0.9166667   0.16666667],8,73.554,30.996
[-0.5528699  -0.5598864  -0.5597929   0.9027087   0.9166667   0.16666667],8,73.554,30.996
[-0.5470321  -0.582412   -0.5522378   0.90108657  0.9166667   0.16666667],8,73.554,30.996
[-0.5398969  -0.5678509  -0.5499115   0.91511357  0.9166667   0.16666667],8,73.554,30.996
[-0.55849534 -0.55029595 -0.562614    0.92911357  0.9166667   0.16666667],8,73.554,30.996
[-0.57414055 -0.5486205  -0.54962176  0.95617384  0.9166667   0.16666667],8,73.554,30.996
[-0.5945531  -0.5731576  -0.57890034  0.93847704  0.9166667   0.16666667],8,73.554,30.996
[-0.5212743  -0.5331864  -0.53568393  0.9104788   0.9166667   0.16666667],8,73.554,30.996
[-0.5975701  -0.5606575  -0.56512827  0.89165384  0.9166667   0.16666667],8,73.554,30.996
[-0.6035195  -0.60856456 -0.6018555   0.8911127   0.9166667   0.16666667],8,73.554,30.996
[-0.57639945 -0.5612965  -0.5631898   0.9406225   0.9166667   0.16666667],8,73.554,30.996
[-0.5495117  -0.57705843 -0.5661678   0.88489234  0.9166667   0.16666667],8,73.554,30.996
[-0.6001451  -0.5855608  -0.6052173   0.9004005   0.9166667   0.16666667],8,73.554,30.996
[-0.5531768  -0.54157317 -0.5606438   0.94382495  0.9166667   0.16666667],8,73.554,30.996
[-0.6410511  -0.6051948  -0.61161405  0.88592446  0.9166667   0.16666667],8,73.554,30.996
[-0.06750906 -0.70645005 -0.2292992   0.6501781   0.9166667   0.16666667],8,73.554,30.996
[-0.60591704 -0.58348733 -0.5644709   0.9031143   0.9166667   0.16666667],8,73.554,30.996
[-0.59656197 -0.57054156 -0.5752082   0.9166099   0.9166667   0.16666667],8,73.554,30.996
[-0.5771947  -0.54908556 -0.5941434   0.89209765  0.9166667   0.16666667],8,73.554,30.996
[-0.551109   -0.56556976 -0.565699    0.93821514  0.9166667   0.16666667],8,73.554,30.996
[-0.57079476 -0.5661119  -0.5769511   0.93581605  0.9166667   0.16666667],8,73.554,30.996
[-0.58193207 -0.58238596 -0.5819704   0.9070891   0.9166667   0.16666667],8,73.554,30.996
[-0.6072325  -0.58014566 -0.5618446   0.92946965  0.9166667   0.16666667],8,73.554,30.996
[-0.5699453  -0.5663334  -0.5603623   0.91910064  0.9166667   0.16666667],8,73.554,30.996
[-0.57674277 -0.5723735  -0.56354415  0.90473604  0.9166667   0.16666667],8,73.554,30.996
[-0.57948595 -0.599616   -0.5834448   0.8414024   0.9166667   0.16666667],8,73.554,30.996
[-0.5580897  -0.5997003  -0.621365    0.9083675   0.9166667   0.16666667],8,73.554,30.996
[-0.6319316  -0.5952903  -0.5864876   0.90869176  0.9166667   0.16666667],8,73.554,30.996
[-0.551416   -0.5505953  -0.54249847  0.929493    0.9166667   0.16666667],8,73.554,30.996
[-0.5880301  -0.5654436  -0.5631614   0.9273596   0.9166667   0.16666667],8,73.554,30.996
[-0.59250015 -0.5580238  -0.5702831   0.9057558   0.9166667   0.16666667],8,73.554,30.996
[-0.5976323  -0.59996617 -0.58827484  0.91331035  0.9166667   0.16666667],8,73.554,30.996
[-0.5824153  -0.5756799  -0.5823411   0.8560494   0.9166667   0.16666667],8,73.554,30.996
[-0.56956124 -0.5513793  -0.5575332   0.9072571   0.9166667   0.16666667],8,73.554,30.996
[-0.34763086 -0.5460108  -0.46534953  0.7737245   0.9166667   0.16666667],8,73.554,30.996
[-0.6028643  -0.5797619  -0.58044136  0.9112094   0.9166667   0.16666667],8,73.554,30.996
[-0.62474495 -0.6024137  -0.6098122   0.91528606  0.9166667   0.16666667],8,73.554,30.996
[-0.6292412  -0.6164569  -0.6083598   0.89184755  0.9166667   0.16666667],8,73.554,30.996
[-0.56889635 -0.5757119  -0.57526046  0.91164935  0.9166667   0.16666667],8,73.554,30.996
[ 1.         -1.          1.         -1.          0.9166667   0.16666667],8,73.554,30.996
[ 0.1928503  -0.8585391  -0.05237237  0.47886172  0.9166667   0.16666667],8,73.554,30.996
[-0.55935484 -0.55467373 -0.55374414  0.88787925  0.9166667   0.16666667],8,73.554,30.996
[-0.58620596 -0.5871478  -0.572229    0.8705102   0.9166667   0.16666667],8,73.554,30.996
[-0.60648817 -0.5857717  -0.62391037  0.92044854  0.9166667   0.16666667],8,73.554,30.996
[-0.56484085 -0.59200084 -0.5988469   0.91959465  0.9166667   0.16666667],8,73.554,30.996
[-0.5717289  -0.5586623  -0.5485765   0.92740566  0.9166667   0.16666667],8,73.554,30.996
[-0.54269207 -0.5534939  -0.5331771   0.9485792   0.9166667   0.16666667],8,73.554,30.996
[-0.5341125  -0.53693193 -0.56414443  0.9009475   0.9166667   0.16666667],8,73.554,30.996
[-0.58551204 -0.58676034 -0.5849412   0.884817    0.9166667   0.16666667],8,73.554,30.996
[ 1.         -1.          0.9692236   0.8423535   0.9166667   0.16666667],8,73.554,30.996
[-0.58413905 -0.5923782  -0.5807597   0.9301292   0.9166667   0.16666667],8,73.554,30.996
[-0.56048614 -0.5568262  -0.5675669   0.8809978   0.9166667   0.16666667],8,73.554,30.996
[-0.58955103 -0.6095854  -0.59858257  0.86618936  0.9166667   0.16666667],8,73.554,30.996
[-0.62460244 -0.576822   -0.5786888   0.88939846  0.9166667   0.16666667],8,73.554,30.996
[-0.57270783 -0.54587686 -0.55698436  0.9186135   0.9166667   0.16666667],8,73.554,30.996
[-0.59025794 -0.5668174  -0.58728933  0.9447652   0.9166667   0.16666667],8,73.554,30.996
[-0.5653901  -0.58146894 -0.5743493   0.90138745  0.9166667   0.16666667],8,73.554,30.996
[-0.6227655  -0.5860054  -0.57386225  0.8320147   0.9166667   0.16666667],8,73.554,30.996
[-0.5807699  -0.5701603  -0.552965    0.9370935   0.9166667   0.16666667],8,73.554,30.996
[-0.588174   -0.5699419  -0.55323803  0.9332397   0.9166667   0.16666667],8,73.554,30.996
[-0.5395055  -0.53277373 -0.5672985   0.89807713  0.9166667   0.16666667],8,73.554,30.996
[-0.57906485 -0.55342615 -0.5885633   0.89403707  0.9166667   0.16666667],8,73.554,30.996
[-0.6080493  -0.6287942  -0.5755971   0.8521439   0.9166667   0.16666667],8,73.554,30.996
[-0.58451337 -0.57359403 -0.5777915   0.9333645   0.9166667   0.16666667],8,73.554,30.996
[-0.57206726 -0.6016285  -0.6047226   0.93345916  0.9166667   0.16666667],8,73.554,30.996
[-0.6311006  -0.5999345  -0.6007586   0.88365203  0.9166667   0.16666667],8,73.554,30.996
[-0.5454243  -0.5347762  -0.5102576   0.89920837  0.9166667   0.16666667],8,73.554,30.996
[-0.6022076  -0.60688007 -0.59377587  0.91482586  0.9166667   0.16666667],8,73.554,30.996
[-0.5744558  -0.5653939  -0.5627416   0.92127764  0.9166667   0.16666667],8,73.554,30.996
[-0.5798716  -0.5837943  -0.57070714  0.93222237  0.9166667   0.16666667],8,73.554,30.996
[-0.60683995 -0.57618845 -0.57165766  0.93103474  0.9166667   0.16666667],8,73.554,30.996
[-0.5465159  -0.58190966 -0.5583311   0.8622788   0.9166667   0.16666667],8,73.554,30.996
[-0.52900606 -0.5676908  -0.56255305  0.92784643  0.9166667   0.16666667],8,73.554,30.996
[-0.57754093 -0.5762557  -0.57794094  0.8871518   0.9166667   0.16666667],8,73.554,30.996
[-0.57901126 -0.592158   -0.57723886  0.91677105  0.9166667   0.16666667],8,73.554,30.996
[-0.57958674 -0.54912883 -0.5671274   0.9166805   0.9166667   0.16666667],8,73.554,30.996
[-0.5931019  -0.57855105 -0.5846056   0.9152645   0.9166667   0.16666667],8,73.554,30.996
[-0.56401396 -0.5676193  -0.55650055  0.93008643  0.9166667   0.16666667],8,73.554,30.996
[-0.5905074  -0.5797451  -0.5828401   0.9218627   0.9166667   0.16666667],8,73.554,30.996
[-0.607986   -0.573027   -0.5687002   0.90067977  0.9166667   0.16666667],8,73.554,30.996
[-0.5716693  -0.55311495 -0.56095815  0.9267538   0.9166667   0.16666667],8,73.554,30.996
[-0.61932176 -0.5984984  -0.61887866  0.86448693  0.9166667   0.16666667],8,73.554,30.996
[-0.61211205 -0.64535713 -0.5896543   0.9216733   0.9166667   0.16666667],8,73.554,30.996
[-0.51945907 -0.53183854 -0.4993292   0.9341461   0.9166667   0.16666667],8,73.554,30.996
[-0.5958224  -0.58190066 -0.58071005  0.90235823  0.9166667   0.16666667],8,73.554,30.996
[-0.570306   -0.56509906 -0.5476282   0.88075334  0.9166667   0.16666667],8,73.554,30.996
[-0.58576465 -0.59057385 -0.562458    0.9290113   0.9166667   0.16666667],8,73.554,30.996
[-0.6088802  -0.63502705 -0.6340998   0.8501961   0.9166667   0.16666667],8,73.554,30.996
[-0.5839907  -0.5815134  -0.55081224  0.9015608   0.9166667   0.16666667],8,73.554,30.996
[ 1.         -0.69410056  1.          1.          0.9166667   0.16666667],8,73.554,30.996
[-0.6007073  -0.6003936  -0.593976    0.9065395   0.9166667   0.16666667],8,73.554,30.996
[-0.6151098  -0.5778565  -0.57024455  0.91984314  0.9166667   0.16666667],8,73.554,30.996
[-0.53870445 -0.5487156  -0.54565805  0.93919605  0.9166667   0.16666667],8,73.554,30.996
[-0.5779568  -0.583518   -0.5788581   0.90615076  0.9166667   0.16666667],8,73.554,30.996
[-0.5912014  -0.5902721  -0.5655402   0.8491183   0.9166667   0.16666667],8,73.554,30.996
[-0.6007867  -0.6226891  -0.6268801   0.87139416  0.9166667   0.16666667],8,73.554,30.996
[ 1.         -0.08692276  0.71309686  0.03287182  0.9166667   0.16666667],8,73.554,30.996
[ 1.          1.          1.         -0.522637    0.9166667   0.16666667],8,73.554,30.996
[-0.605038   -0.58375615 -0.6068078   0.9147583   0.9166667   0.16666667],8,73.554,30.996
[-0.5401461  -0.5352369  -0.5451401   0.8981712   0.9166667   0.16666667],8,73.554,30.996
[-0.6438393  -0.6154312  -0.6036927   0.9218646   0.9166667   0.16666667],8,73.554,30.996
[-0.56699467 -0.60529375 -0.5913721   0.878893    0.9166667   0.16666667],8,73.554,30.996
[-0.6047719  -0.57269746 -0.5770975   0.8310203   0.9166667   0.16666667],8,73.554,30.996
[-0.57335687 -0.5871735  -0.56180257  0.9251886   0.9166667   0.16666667],8,73.554,30.996
[ 1.         -1.          0.9966872   0.02043725  0.9166667   0.16666667],8,73.554,30.996
[-0.55439144 -0.58445257 -0.5499593   0.9013465   0.9166667   0.16666667],8,73.554,30.996
[-0.5468507  -0.53956276 -0.5377622   0.9062188   0.9166667   0.16666667],8,73.554,30.996
[-0.5870698  -0.5954467  -0.5734306   0.9201745   0.9166667   0.16666667],8,73.554,30.996
[-0.61292493 -0.5921191  -0.5790575   0.8980056   0.9166667   0.16666667],8,73.554,30.996
[-0.6027855  -0.6072143  -0.5854233   0.88138086  0.9166667   0.16666667],8,73.554,30.996
[-0.6381683  -0.6229842  -0.62032914  0.8874116   0.9166667   0.16666667],8,73.554,30.996
[-0.5732549  -0.5855691  -0.55951154  0.91775864  0.9166667   0.16666667],8,73.554,30.996
[-0.5532284  -0.5796384  -0.55670685  0.92005223  0.9166667   0.16666667],8,73.554,30.996
[-0.5934002  -0.5779983  -0.56636155  0.86389214  0.9166667   0.16666667],8,73.554,30.996
[-0.56378424 -0.56548506 -0.5749524   0.92438936  0.9166667   0.16666667],8,73.554,30.996
[-0.58361053 -0.5686302  -0.5767245   0.9361257   0.9166667   0.16666667],8,73.554,30.996
[-0.53855133 -0.53437334 -0.543375    0.9301669   0.9166667   0.16666667],8,73.554,30.996
[-0.5984575  -0.5824109  -0.56998885  0.91113925  0.9166667   0.16666667],8,73.554,30.996
[ 1.          1.          1.         -1.          0.9166667   0.16666667],8,73.554,30.996
[-0.6010943  -0.5700522  -0.56003314  0.88982457  0.9166667   0.16666667],8,73.554,30.996
